group,net_id,tde,gradient1,gradient2,gradient3,network,himoshpere,node
HC,7Networks_LH_DorsAttn_Post_1,0.067286,-5.487819998250189,9.858661473357744,1.1653928489816343,DMN,LH,DorsAttn_Post_1
HC,7Networks_LH_DorsAttn_Post_2,0.25924,-2.385229796774299,10.839574304642392,5.678247765925502,DMN,LH,DorsAttn_Post_2
HC,7Networks_LH_DorsAttn_Post_3,0.12428,1.059034299293344,8.881693738650524,7.929226661711654,DMN,LH,DorsAttn_Post_3
HC,7Networks_LH_DorsAttn_Post_4,-0.030645,-10.684883881647583,2.676460528236054,-1.6051769319254048,DMN,LH,DorsAttn_Post_4
HC,7Networks_LH_DorsAttn_Post_5,-0.11801,2.8532055620289185,10.705029198195279,8.937203182987624,DMN,LH,DorsAttn_Post_5
HC,7Networks_LH_DorsAttn_Post_6,-0.016295,9.152641848064212,2.01324123006807,8.984401418871373,DMN,LH,DorsAttn_Post_6
HC,7Networks_LH_DorsAttn_Post_7,-0.024789,2.8888198389112167,8.80852979111898,9.991494729238802,DMN,LH,DorsAttn_Post_7
HC,7Networks_LH_DorsAttn_Post_8,-0.11562,19.848653740467345,0.8825151217404651,1.69357877991148,DMN,LH,DorsAttn_Post_8
HC,7Networks_LH_DorsAttn_Post_9,-0.11665,0.6284559157936359,4.3361105550490064,11.874622955530286,DMN,LH,DorsAttn_Post_9
HC,7Networks_LH_DorsAttn_Post_10,-0.059652,2.6607730478711087,7.238346681446847,10.550404179652006,DMN,LH,DorsAttn_Post_10
HC,7Networks_LH_DorsAttn_Post_11,-0.093635,17.056535230225176,2.9362769218333304,3.228486067723248,DMN,LH,DorsAttn_Post_11
HC,7Networks_LH_DorsAttn_Post_12,0.069454,5.936292265848448,6.431400557580191,9.611808846009055,DMN,LH,DorsAttn_Post_12
HC,7Networks_LH_DorsAttn_Post_13,0.32489,1.3496043183058755,9.504980199008548,9.2005531626654,DMN,LH,DorsAttn_Post_13
HC,7Networks_LH_DorsAttn_Post_14,0.17778,5.305724185301706,8.230873306093782,9.138332526230219,DMN,LH,DorsAttn_Post_14
HC,7Networks_LH_DorsAttn_Post_15,0.48631,3.655818844344958,10.42237884501246,2.4499486741595886,DMN,LH,DorsAttn_Post_15
HC,7Networks_LH_DorsAttn_Post_16,0.23945,13.75740619607356,4.912613554020227,4.164750507438838,DMN,LH,DorsAttn_Post_16
HC,7Networks_LH_DorsAttn_Post_17,0.32127,20.916135106556723,2.427218321334354,-4.534107897500864,DMN,LH,DorsAttn_Post_17
HC,7Networks_LH_DorsAttn_FEF_1,-0.19789,-2.489075544834168,4.344095685005819,4.943837273919923,DMN,LH,DorsAttn_FEF_1
HC,7Networks_LH_DorsAttn_FEF_2,-0.19317,1.3915676741168406,6.157425820971934,10.821688337220504,DMN,LH,DorsAttn_FEF_2
HC,7Networks_LH_DorsAttn_FEF_3,-0.24859,7.136308600871082,4.719533954717301,9.136739585941726,DMN,LH,DorsAttn_FEF_3
HC,7Networks_LH_DorsAttn_FEF_4,-0.09751,-0.2968197568122249,4.181482148928723,10.442239307883177,DMN,LH,DorsAttn_FEF_4
HC,7Networks_LH_DorsAttn_PrCv_1,-0.26248,-1.6763747161190243,-0.9330202517964025,11.764864455941574,DMN,LH,DorsAttn_PrCv_1
HC,7Networks_LH_DorsAttn_PrCv_2,-0.24742,0.037172939034900446,1.6827684711109347,10.422408955987645,DMN,LH,DorsAttn_PrCv_2
HC,7Networks_LH_SalVentAttn_ParOper_1,0.024724,20.42443429936709,-11.706143922622594,0.8275144895443366,salince,LH,SalVentAttn_ParOper_1
HC,7Networks_LH_SalVentAttn_ParOper_2,-0.0024187,3.4373414214005296,-8.347478018597524,1.7648495955699424,salince,LH,SalVentAttn_ParOper_2
HC,7Networks_LH_SalVentAttn_ParOper_3,-0.055457,13.705263459896965,-2.1023894979455577,6.041926714056438,salince,LH,SalVentAttn_ParOper_3
HC,7Networks_LH_SalVentAttn_ParOper_4,-0.02249,8.080478116603253,-7.377965368185159,8.205488005347195,salince,LH,SalVentAttn_ParOper_4
HC,7Networks_LH_SalVentAttn_TempOcc_1,0.038972,-13.920913272483437,-3.200606959517381,-2.2635174679480556,salince,LH,SalVentAttn_TempOcc_1
HC,7Networks_LH_SalVentAttn_FrOperIns_1,0.059499,8.76914849769587,-10.415381549250037,-0.6320351409274212,salince,LH,SalVentAttn_FrOperIns_1
HC,7Networks_LH_SalVentAttn_FrOperIns_2,-0.050525,16.14283710594689,-12.97521594278371,3.1523377147640255,salince,LH,SalVentAttn_FrOperIns_2
HC,7Networks_LH_SalVentAttn_FrOperIns_3,-0.28062,-2.0961512776680347,-8.169436936230296,6.136318796829256,salince,LH,SalVentAttn_FrOperIns_3
HC,7Networks_LH_SalVentAttn_FrOperIns_4,0.013282,19.358719237716862,-13.695712851351015,1.9552175617095988,salince,LH,SalVentAttn_FrOperIns_4
HC,7Networks_LH_SalVentAttn_FrOperIns_5,-0.24299,8.887263561281156,-10.30940810400473,6.448416908451288,salince,LH,SalVentAttn_FrOperIns_5
HC,7Networks_LH_SalVentAttn_FrOperIns_6,-0.17983,16.865086128670164,-13.117864482225643,3.4133024748740737,salince,LH,SalVentAttn_FrOperIns_6
HC,7Networks_LH_SalVentAttn_FrOperIns_7,-0.051885,9.449919498439733,-11.473799846790675,5.228433825678833,salince,LH,SalVentAttn_FrOperIns_7
HC,7Networks_LH_SalVentAttn_FrOperIns_8,-0.018005,18.57393193517237,-12.702165162739304,2.212212924694605,salince,LH,SalVentAttn_FrOperIns_8
HC,7Networks_LH_SalVentAttn_FrOperIns_9,-0.25418,2.643960366115944,-4.219478077827155,9.755530050384936,salince,LH,SalVentAttn_FrOperIns_9
HC,7Networks_LH_SalVentAttn_PFCl_1,0.084731,-4.350907328347718,-6.78745306838928,3.811269533572704,salince,LH,SalVentAttn_PFCl_1
HC,7Networks_LH_SalVentAttn_Med_1,0.092125,3.0798451816676216,-10.18910416470215,3.8242786826475386,salince,LH,SalVentAttn_Med_1
HC,7Networks_LH_SalVentAttn_Med_2,0.10043,18.899927929376894,-10.84539952538706,0.9936262951372562,salince,LH,SalVentAttn_Med_2
HC,7Networks_LH_SalVentAttn_Med_3,-0.038862,18.61677675495724,-2.654523402488852,-1.4349311461031709,salince,LH,SalVentAttn_Med_3
HC,7Networks_LH_SalVentAttn_Med_4,-0.022295,11.329951360764987,-9.869991010674983,4.170362526756896,salince,LH,SalVentAttn_Med_4
HC,7Networks_LH_SalVentAttn_Med_5,0.0026395,17.987470995784193,2.6637531034158477,-4.170687850763693,salince,LH,SalVentAttn_Med_5
HC,7Networks_LH_SalVentAttn_Med_6,0.15467,11.591183434724467,7.991327837627671,-4.3220775686560575,salince,LH,SalVentAttn_Med_6
HC,7Networks_LH_SalVentAttn_Med_7,0.13528,18.211650122293335,-5.326725241435487,-0.6601691792826178,salince,LH,SalVentAttn_Med_7
HC,7Networks_LH_Limbic_OFC_1,0.077313,-12.925123221557776,2.08593946923825,-1.0878932921936544,limbic,LH,Limbic_OFC_1
HC,7Networks_LH_Limbic_OFC_2,0.011197,-14.809756573596095,-3.3425981212133515,-1.5872339681215764,limbic,LH,Limbic_OFC_2
HC,7Networks_LH_Limbic_OFC_3,0.052015,-16.20230090072535,-2.0826516727791975,-2.112486044278138,limbic,LH,Limbic_OFC_3
HC,7Networks_LH_Limbic_OFC_4,-0.16811,-16.057851044507043,-1.912419057390042,-2.943645883010405,limbic,LH,Limbic_OFC_4
HC,7Networks_LH_Limbic_OFC_5,0.063957,-20.968251823410323,-4.111683729039397,-4.351578322057525,limbic,LH,Limbic_OFC_5
HC,7Networks_LH_Limbic_TempPole_1,-0.05356,-16.63675163156813,-2.8320321580484777,-2.8022935567590914,limbic,LH,Limbic_TempPole_1
HC,7Networks_LH_Limbic_TempPole_2,-0.059894,-12.479504218924287,2.094390888300249,-1.401290258361742,limbic,LH,Limbic_TempPole_2
HC,7Networks_LH_Limbic_TempPole_3,-0.12411,-13.160165465163109,0.9044132630310204,-1.3282824883570514,limbic,LH,Limbic_TempPole_3
HC,7Networks_LH_Limbic_TempPole_4,-0.030267,-22.021088481863845,-6.6304999322563605,-4.209133315587695,limbic,LH,Limbic_TempPole_4
HC,7Networks_LH_Limbic_TempPole_5,0.019865,-14.137316679329127,-0.5987807444999251,-1.2161632283599304,limbic,LH,Limbic_TempPole_5
HC,7Networks_LH_Limbic_TempPole_6,0.058898,-17.38934858810557,-3.7215013619987483,-3.848431422506185,limbic,LH,Limbic_TempPole_6
HC,7Networks_LH_Limbic_TempPole_7,0.0248,-15.394605980394504,-3.149029408701858,-3.2611141646547543,limbic,LH,Limbic_TempPole_7
HC,7Networks_LH_Limbic_TempPole_8,0.02234,-16.546946482696693,-1.4348049805800598,-3.4149452162424283,limbic,LH,Limbic_TempPole_8
HC,7Networks_LH_Cont_Par_1,5.3075e-4,-6.448518452882355,3.492011878249014,9.021159547384515,control,LH,Cont_Par_1
HC,7Networks_LH_Cont_Par_2,-0.027853,-3.4248312767615814,-3.4258662524370997,11.647724995847547,control,LH,Cont_Par_2
HC,7Networks_LH_Cont_Par_3,-0.071015,-14.064851122180482,-4.420493509168778,8.112779374375522,control,LH,Cont_Par_3
HC,7Networks_LH_Cont_Par_4,0.0059138,-11.132438162005165,-1.6587217483958137,9.305228047184448,control,LH,Cont_Par_4
HC,7Networks_LH_Cont_Par_5,-0.039494,-7.428304216317375,-0.6388678776130615,11.15945688976895,control,LH,Cont_Par_5
HC,7Networks_LH_Cont_Par_6,-0.078506,3.2273034888611147,4.3692015455380275,11.2454666809417,control,LH,Cont_Par_6
HC,7Networks_LH_Cont_Temp_1,0.15589,-15.197254628221362,-3.389173823176173,5.859536886298269,control,LH,Cont_Temp_1
HC,7Networks_LH_Cont_OFC_1,0.050581,-14.29924250416437,-2.1484344866073193,1.5713350669031292,control,LH,Cont_OFC_1
HC,7Networks_LH_Cont_PFCl_1,-0.04338,-18.1231730308988,-4.927374741664566,3.2407061823307037,control,LH,Cont_PFCl_1
HC,7Networks_LH_Cont_PFCl_2,-0.16553,-12.002316972749375,-3.728780714274096,8.482042065496012,control,LH,Cont_PFCl_2
HC,7Networks_LH_Cont_PFCl_3,0.0061538,-13.1890641116158,-4.391819434678972,8.194526922076975,control,LH,Cont_PFCl_3
HC,7Networks_LH_Cont_PFCl_4,0.10533,-18.862704265424338,-5.267231239518638,0.8444393748838447,control,LH,Cont_PFCl_4
HC,7Networks_LH_Cont_PFCl_5,-0.028087,-3.907101288086173,-2.418895397612945,11.508840112412699,control,LH,Cont_PFCl_5
HC,7Networks_LH_Cont_PFCl_6,-0.17803,-13.835780775821393,-3.540177924129466,7.425339698733007,control,LH,Cont_PFCl_6
HC,7Networks_LH_Cont_PFCl_7,-0.25372,-11.195507922341196,-2.4283249435092102,9.009194778405979,control,LH,Cont_PFCl_7
HC,7Networks_LH_Cont_PFCl_8,0.0088874,-14.454149061294594,-4.432944822433731,6.0820541259529985,control,LH,Cont_PFCl_8
HC,7Networks_LH_Cont_PFCv_1,-0.18035,-8.144352335933132,-8.26865833511722,2.107737804652696,control,LH,Cont_PFCv_1
HC,7Networks_LH_Cont_pCun_1,0.31939,-2.6249283201883546,12.204858690089466,-0.6997413105557241,control,LH,Cont_pCun_1
HC,7Networks_LH_Cont_pCun_2,0.31964,-6.131281923396371,8.855582315575628,-1.4886638681510105,control,LH,Cont_pCun_2
HC,7Networks_LH_Cont_Cing_1,0.09101,-4.758756178690566,-8.002896792389391,5.2416202536323455,control,LH,Cont_Cing_1
HC,7Networks_LH_Cont_Cing_2,0.093816,-15.846926301089573,-6.166700331616711,-0.5359142529810683,control,LH,Cont_Cing_2
HC,7Networks_LH_Cont_PFCmp_1,-0.10834,-18.65472189526249,-5.7395443152724415,3.2685944730550522,control,LH,Cont_PFCmp_1
HC,7Networks_LH_Default_Temp_1,-0.10421,-21.048922860608958,-5.892927482105344,-5.1611139295761514,DMN,LH,Default_Temp_1
HC,7Networks_LH_Default_Temp_2,0.027092,-22.896173226894433,-6.131653449404603,-5.071189418269766,DMN,LH,Default_Temp_2
HC,7Networks_LH_Default_Temp_3,0.17174,-17.009132160602128,-4.0517880245421765,4.08307478932689,DMN,LH,Default_Temp_3
HC,7Networks_LH_Default_Temp_4,-0.013532,-20.21092199803262,-5.164368923893216,-5.262574640552614,DMN,LH,Default_Temp_4
HC,7Networks_LH_Default_Temp_5,0.078014,-6.804871818457437,-5.5631337590539145,-2.1571626418014724,DMN,LH,Default_Temp_5
HC,7Networks_LH_Default_Temp_6,0.06099,-20.805522773934104,-6.131775539708313,-4.217221031866095,DMN,LH,Default_Temp_6
HC,7Networks_LH_Default_Temp_7,-0.055842,-18.82892082382035,-5.402595063003196,-4.238828775454835,DMN,LH,Default_Temp_7
HC,7Networks_LH_Default_Temp_8,-0.018662,-15.474579217946605,-4.1471089016764235,-3.456927031417207,DMN,LH,Default_Temp_8
HC,7Networks_LH_Default_Temp_9,-0.035157,-16.103730355226876,-4.4698723331237264,-3.6544719115130038,DMN,LH,Default_Temp_9
HC,7Networks_LH_Default_Temp_10,-0.046577,-15.835482113918523,-4.290976019981019,-3.3804718122382194,DMN,LH,Default_Temp_10
HC,7Networks_LH_Default_Par_1,-0.042125,-13.767536276820582,-4.180027374110701,-3.200726005159657,DMN,LH,Default_Par_1
HC,7Networks_LH_Default_Par_2,-0.026171,-20.0295874281404,-4.6244044447653,-5.2200977615029815,DMN,LH,Default_Par_2
HC,7Networks_LH_Default_Par_3,-0.053835,-19.84377852600537,-2.0215661126155897,-4.632169567723181,DMN,LH,Default_Par_3
HC,7Networks_LH_Default_Par_4,-0.091617,-23.749828480863663,-6.183288107200209,-5.816966987383945,DMN,LH,Default_Par_4
HC,7Networks_LH_Default_Par_5,-0.077863,-22.452034036717524,-6.7808467927583225,-4.110220706860622,DMN,LH,Default_Par_5
HC,7Networks_LH_Default_Par_6,0.0083486,-23.13110312557394,-5.9209749781001655,-3.907047349447908,DMN,LH,Default_Par_6
HC,7Networks_LH_Default_Par_7,-0.049059,-20.759046688471123,-5.797667305219872,1.0354558945627206,DMN,LH,Default_Par_7
HC,7Networks_LH_Default_PFC_1,-0.010757,-17.44147946071405,-5.233446603362973,-3.450286560622801,DMN,LH,Default_PFC_1
HC,7Networks_LH_Default_PFC_2,-0.017855,-17.06102919172744,-3.3332509979799694,-0.5807570552715986,DMN,LH,Default_PFC_2
HC,7Networks_LH_Default_PFC_3,0.090593,-20.89908968640193,-5.290334345313549,-5.243880581770364,DMN,LH,Default_PFC_3
HC,7Networks_LH_Default_PFC_4,0.01187,-15.819792625014964,-4.555514577855866,-2.229333795520244,DMN,LH,Default_PFC_4
HC,7Networks_LH_Default_PFC_5,-0.021705,-19.020714625338314,-5.352333089455528,-2.939063532466983,DMN,LH,Default_PFC_5
HC,7Networks_LH_Default_PFC_6,0.062943,-20.705417714666485,-5.419001634240816,0.15127766509686746,DMN,LH,Default_PFC_6
HC,7Networks_LH_Default_PFC_7,-0.16372,-17.97969649528641,-5.510567908138885,-2.3406165532303183,DMN,LH,Default_PFC_7
HC,7Networks_LH_Default_PFC_8,0.06289,-21.367152806703114,-6.182857973915204,-4.9008455585311825,DMN,LH,Default_PFC_8
HC,7Networks_LH_Default_PFC_9,-0.066398,-17.228789572833616,-6.727646886559703,-2.159630731106861,DMN,LH,Default_PFC_9
HC,7Networks_LH_Default_PFC_10,-0.26799,-16.525245032799397,-5.196000833611197,0.7393108655602086,DMN,LH,Default_PFC_10
HC,7Networks_LH_Default_PFC_11,0.049717,-22.22476945259965,-4.695135316534231,-5.200117882832476,DMN,LH,Default_PFC_11
HC,7Networks_LH_Default_PFC_12,0.037154,-11.718537821583624,-7.74526300464795,1.077868491769079,DMN,LH,Default_PFC_12
HC,7Networks_LH_Default_PFC_13,0.037611,-22.83694706519153,-6.902551732688724,-5.391773504895818,DMN,LH,Default_PFC_13
HC,7Networks_LH_Default_PFC_14,0.10903,-23.788232485253086,-6.774417819488092,-5.957236013684751,DMN,LH,Default_PFC_14
HC,7Networks_LH_Default_PFC_15,0.081225,-22.317158135662314,-5.930054243489413,-4.619713223351608,DMN,LH,Default_PFC_15
HC,7Networks_LH_Default_PFC_16,-0.1022,-21.26307205068579,-3.966665048245037,-4.056664263599131,DMN,LH,Default_PFC_16
HC,7Networks_LH_Default_PFC_17,-0.10193,-22.422173931127272,-6.493206954412105,-1.170021522519008,DMN,LH,Default_PFC_17
HC,7Networks_LH_Default_PFC_18,0.3716,-23.970999198858074,-7.067079155631795,-5.650686330660953,DMN,LH,Default_PFC_18
HC,7Networks_LH_Default_PFC_19,-0.074709,-23.47674363681783,-5.6645263968904995,-5.7730031168838085,DMN,LH,Default_PFC_19
HC,7Networks_LH_Default_PFC_20,-0.1291,-19.470731832076698,-5.7517056212868125,1.2260520427145127,DMN,LH,Default_PFC_20
HC,7Networks_LH_Default_PFC_21,-0.04202,-18.20147125425966,-4.377596504783901,3.2931171326208646,DMN,LH,Default_PFC_21
HC,7Networks_LH_Default_PFC_22,-0.14697,-21.25356863916012,-4.954365452720531,-1.644817615122457,DMN,LH,Default_PFC_22
HC,7Networks_LH_Default_PFC_23,0.058412,-23.883419771900442,-7.031598184060967,-5.004676391527107,DMN,LH,Default_PFC_23
HC,7Networks_LH_Default_PFC_24,0.069798,-18.0847541889742,-5.6654131192048025,-2.746266430533154,DMN,LH,Default_PFC_24
HC,7Networks_LH_Default_pCunPCC_1,0.22656,-5.1821353950633675,12.524707544781588,-6.185597767720923,DMN,LH,Default_pCunPCC_1
HC,7Networks_LH_Default_pCunPCC_2,-0.14322,-5.194666930616165,12.167019110787708,-6.246080235172446,DMN,LH,Default_pCunPCC_2
HC,7Networks_LH_Default_pCunPCC_3,0.054062,-19.20073196994039,-0.6207050032383102,-6.67198840654374,DMN,LH,Default_pCunPCC_3
HC,7Networks_LH_Default_pCunPCC_4,0.085325,-17.99514923615934,-0.3787283170355629,-5.19164295383793,DMN,LH,Default_pCunPCC_4
HC,7Networks_LH_Default_pCunPCC_5,-0.076654,-12.128403025332915,5.496618917609003,-5.739017054145186,DMN,LH,Default_pCunPCC_5
HC,7Networks_LH_Default_pCunPCC_6,0.018551,-21.954517061587502,-3.6325893722946887,-6.480631343675026,DMN,LH,Default_pCunPCC_6
HC,7Networks_LH_Default_pCunPCC_7,0.093196,-22.60651150251686,-4.468275994405778,-6.219091862298612,DMN,LH,Default_pCunPCC_7
HC,7Networks_LH_Default_pCunPCC_8,0.039813,-20.43532853396778,-3.6495528856594035,-3.731236008223655,DMN,LH,Default_pCunPCC_8
HC,7Networks_LH_Default_pCunPCC_9,0.11279,-14.885810526955671,-7.037977126507342,-0.5290092015701985,DMN,LH,Default_pCunPCC_9
HC,7Networks_LH_Default_pCunPCC_10,0.17106,-17.880214575647635,0.4327976180003594,-5.967302198867506,DMN,LH,Default_pCunPCC_10
HC,7Networks_LH_Default_pCunPCC_11,0.14091,-18.72342693737529,-0.6081410370917493,-6.038233813497837,DMN,LH,Default_pCunPCC_11
HC,7Networks_RH_Vis_1,-0.07136,-1.2354418856705915,15.645980352626792,0.726293241813787,visual,RH,Vis_1
HC,7Networks_RH_Vis_2,-0.14609,-4.559815298681781,11.932793375541934,-2.431571580357339,visual,RH,Vis_2
HC,7Networks_RH_Vis_3,-0.084234,0.8226954661542292,19.818018958466222,1.3025690287857081,visual,RH,Vis_3
HC,7Networks_RH_Vis_4,0.23074,-0.629560362370792,17.86571136482576,2.050429732878941,visual,RH,Vis_4
HC,7Networks_RH_Vis_5,-0.26925,3.4243468508323778,21.32448628872129,-3.5300098032159313,visual,RH,Vis_5
HC,7Networks_RH_Vis_6,-0.069671,1.57948323771281,20.812695544369145,0.2764980414284898,visual,RH,Vis_6
HC,7Networks_RH_Vis_7,0.070257,2.819748124832249,17.621030889134364,-5.876485874871281,visual,RH,Vis_7
HC,7Networks_RH_Vis_8,0.13725,-0.5419998893412871,18.473128928459616,2.1080665473664606,visual,RH,Vis_8
HC,7Networks_RH_Vis_9,0.22294,-0.18144316785601738,15.386778675595213,3.7854371810043106,visual,RH,Vis_9
HC,7Networks_RH_Vis_10,0.39619,-2.835011112421125,15.337688621139248,1.6802862915673065,visual,RH,Vis_10
HC,7Networks_RH_Vis_11,0.028294,3.0918100583911743,21.45962348180092,-2.684766659872331,visual,RH,Vis_11
HC,7Networks_RH_Vis_12,-0.066926,5.944082616332346,19.355878634303703,-4.835690683125894,visual,RH,Vis_12
HC,7Networks_RH_Vis_13,0.27392,-1.3103679015939977,17.389453365723696,2.4971223792813086,visual,RH,Vis_13
HC,7Networks_RH_Vis_14,0.029925,7.040578422722952,17.96857900599488,-5.621545970221793,visual,RH,Vis_14
HC,7Networks_RH_Vis_15,0.14168,1.421505916839776,21.427556681641097,0.5591415663520987,visual,RH,Vis_15
HC,7Networks_RH_Vis_16,0.04925,1.0018507019408822,17.636721361866957,0.18721392754306676,visual,RH,Vis_16
HC,7Networks_RH_Vis_17,0.168,2.9038592359487985,18.7096694448669,-5.490096418890442,visual,RH,Vis_17
HC,7Networks_RH_Vis_18,0.022774,0.6694080534793672,20.380257534534355,1.797497780489937,visual,RH,Vis_18
HC,7Networks_RH_Vis_19,-0.069938,4.023313903354504,20.75106438450225,-4.272929769053095,visual,RH,Vis_19
HC,7Networks_RH_Vis_20,-0.11015,7.3462396494202284,17.44197314594977,-5.702452572299331,visual,RH,Vis_20
HC,7Networks_RH_Vis_21,0.17953,0.6677262979397147,21.07598391650078,1.4179282142931986,visual,RH,Vis_21
HC,7Networks_RH_Vis_22,-0.0089179,1.6723104949592944,19.86812530863488,1.0827705497690288,visual,RH,Vis_22
HC,7Networks_RH_Vis_23,0.03929,3.204345139911389,21.82881980384302,-2.251050375726693,visual,RH,Vis_23
HC,7Networks_RH_Vis_24,-0.18127,4.833153244459593,16.84423601896354,-5.570309581233591,visual,RH,Vis_24
HC,7Networks_RH_Vis_25,-0.031814,4.8277883769288525,19.712848401332888,-4.8189648242624905,visual,RH,Vis_25
HC,7Networks_RH_Vis_26,0.001023,2.3242660875019485,21.564081682745694,-0.4568623578574689,visual,RH,Vis_26
HC,7Networks_RH_Vis_27,-0.097816,1.645696787825842,16.618237120349622,4.348577193240632,visual,RH,Vis_27
HC,7Networks_RH_Vis_28,-0.037747,5.439559770178824,17.670200533103745,-5.00176289887057,visual,RH,Vis_28
HC,7Networks_RH_Vis_29,0.23872,3.7259149161574827,20.862598680434765,-3.3088508809613297,visual,RH,Vis_29
HC,7Networks_RH_Vis_30,-0.023017,1.623774486310511,15.5715441683424,5.602980037461941,visual,RH,Vis_30
HC,7Networks_RH_SomMot_1,0.098357,18.689621459962453,-13.083880595159341,1.000450993838913,somMot,RH,SomMot_1
HC,7Networks_RH_SomMot_2,-0.075888,-14.561074984134812,-5.1170849642487735,-3.2733514274784286,somMot,RH,SomMot_2
HC,7Networks_RH_SomMot_3,0.051332,19.611225987052453,-12.765499047440787,0.6138067234692333,somMot,RH,SomMot_3
HC,7Networks_RH_SomMot_4,-0.034873,19.628258630240417,-13.769339306944264,1.5989603107784163,somMot,RH,SomMot_4
HC,7Networks_RH_SomMot_5,-0.1443,23.81271932455913,-11.772510789812264,-0.605683789822795,somMot,RH,SomMot_5
HC,7Networks_RH_SomMot_6,-0.026423,23.05312217946206,-11.368722069783626,-1.0297278854653333,somMot,RH,SomMot_6
HC,7Networks_RH_SomMot_7,0.02981,19.96483140001921,-12.398037624591854,0.38014670730295613,somMot,RH,SomMot_7
HC,7Networks_RH_SomMot_8,-0.023696,-1.7622561515748996,-6.607251673859692,-1.685169960231522,somMot,RH,SomMot_8
HC,7Networks_RH_SomMot_9,-0.013834,23.422876899603466,-11.785999153033531,-0.9436901969354105,somMot,RH,SomMot_9
HC,7Networks_RH_SomMot_10,-0.027534,23.041101134210056,-11.515809984634224,-0.8864470466925433,somMot,RH,SomMot_10
HC,7Networks_RH_SomMot_11,0.028955,21.772119339201698,-13.323807556875424,0.655010704166721,somMot,RH,SomMot_11
HC,7Networks_RH_SomMot_12,0.039883,21.251987175713026,-12.5650513649248,0.4546082693324446,somMot,RH,SomMot_12
HC,7Networks_RH_SomMot_13,-0.0042201,22.72503017729869,-12.13595087061649,-0.30844227570037724,somMot,RH,SomMot_13
HC,7Networks_RH_SomMot_14,0.10342,23.00755409394376,-11.268172016570752,-0.8400961108445925,somMot,RH,SomMot_14
HC,7Networks_RH_SomMot_15,-0.34072,25.341768087802944,-4.860259855190901,-1.7513581741330937,somMot,RH,SomMot_15
HC,7Networks_RH_SomMot_16,-0.040014,28.10731671351045,-5.629734226135395,-4.615954603221158,somMot,RH,SomMot_16
HC,7Networks_RH_SomMot_17,-0.11364,24.040973921067874,-3.6892134641915435,-0.8800506019715699,somMot,RH,SomMot_17
HC,7Networks_RH_SomMot_18,-0.087867,28.314226450086828,-5.389305259289461,-4.853741557923437,somMot,RH,SomMot_18
HC,7Networks_RH_SomMot_19,-0.16657,26.481635482769075,-2.7682518702454706,-3.3370183145349586,somMot,RH,SomMot_19
HC,7Networks_RH_SomMot_20,-0.11046,22.76224165022806,-6.055940735489561,-2.9301898808538724,somMot,RH,SomMot_20
HC,7Networks_RH_SomMot_21,-0.13938999999999999,27.837330147322504,-3.8369789142988053,-5.481731598009005,somMot,RH,SomMot_21
HC,7Networks_RH_SomMot_22,-0.10783,26.925015989453232,-5.271258755718015,-4.725765888154065,somMot,RH,SomMot_22
HC,7Networks_RH_SomMot_23,-0.064586,26.06755350866223,-1.9397790142855222,-4.296704745202218,somMot,RH,SomMot_23
HC,7Networks_RH_SomMot_24,-0.16023,24.608210335981077,-7.610706432897859,-2.8612164175924035,somMot,RH,SomMot_24
HC,7Networks_RH_SomMot_25,-0.17204,27.446102558093973,-2.656975693270386,-5.78207619045755,somMot,RH,SomMot_25
HC,7Networks_RH_SomMot_26,0.0092486,27.06624337179552,-2.4964197448641863,-5.5075896206559865,somMot,RH,SomMot_26
HC,7Networks_RH_SomMot_27,-0.053074,24.020864343298243,0.8595507523164005,-5.436367240650038,somMot,RH,SomMot_27
HC,7Networks_RH_SomMot_28,1.1991e-4,25.80163851935581,-1.63399847156663,-4.954798178219889,somMot,RH,SomMot_28
HC,7Networks_RH_SomMot_29,-0.029254,26.67174603274835,-2.0734595037987424,-5.87139410159376,somMot,RH,SomMot_29
HC,7Networks_RH_SomMot_30,-0.20341,26.09124091772748,-3.352124993479071,-5.489279579567898,somMot,RH,SomMot_30
HC,7Networks_RH_SomMot_31,-0.13438,21.875261175239093,-0.39029649186447574,-0.7066566841667006,somMot,RH,SomMot_31
HC,7Networks_RH_SomMot_32,0.063187,20.99956939945106,2.727166942295635,-5.7041658203001555,somMot,RH,SomMot_32
HC,7Networks_RH_SomMot_33,-0.049273,25.958825419580045,-2.6837081368395,-5.507664898413123,somMot,RH,SomMot_33
HC,7Networks_RH_SomMot_34,0.03225,26.72741405975904,-3.5237843099259387,-5.661181579024645,somMot,RH,SomMot_34
HC,7Networks_RH_SomMot_35,0.13354,25.393924104688335,-1.6929812891280975,-5.652330389146245,somMot,RH,SomMot_35
HC,7Networks_RH_SomMot_36,-0.043907,19.665790842812527,-3.749158236319881,0.32524261075348226,somMot,RH,SomMot_36
HC,7Networks_RH_SomMot_37,0.34898,23.042900051678185,0.8262673567779814,-5.206240096886215,somMot,RH,SomMot_37
HC,7Networks_RH_SomMot_38,0.14775,25.44979645955632,-2.343870285186685,-5.649266905714072,somMot,RH,SomMot_38
HC,7Networks_RH_SomMot_39,0.10287,26.047258131922735,-2.8200147772033004,-5.232506288471426,somMot,RH,SomMot_39
HC,7Networks_RH_SomMot_40,0.19891,23.752513657875465,0.03135070740266314,-5.777769896058478,somMot,RH,SomMot_40
